date,temperature,humidity,luminosity
2019-11-27 15:49:39.417,26.7,27.1,89
2019-11-27 15:49:41.689,26.7,27.1,89
2019-11-27 15:49:43.962,26.7,27.1,91
2019-11-27 15:49:46.236,26.7,27.1,90
2019-11-27 15:49:48.509,26.7,27.1,90
2019-11-27 15:49:50.782,26.8,27.1,89
2019-11-27 15:49:53.051,26.7,27.1,90
2019-11-27 15:49:55.325,26.7,27.1,89
2019-11-27 15:49:57.598,26.7,27.1,89
2019-11-27 15:49:59.870,26.7,27.1,90
2019-11-27 15:50:02.145,26.7,27.1,89
2019-11-27 15:50:04.418,26.7,27.1,89
2019-11-27 15:50:06.690,26.7,27.1,89
2019-11-27 15:50:08.959,26.7,27.1,90
2019-11-27 15:50:11.233,26.7,27.1,89
2019-11-27 15:50:13.505,26.7,27.1,88
2019-11-27 15:50:15.778,26.7,27.1,90
2019-11-27 15:50:18.052,26.7,27.1,90
2019-11-27 15:50:20.325,26.7,27.1,89
2019-11-27 15:50:22.598,26.7,27.1,89
2019-11-27 15:50:24.867,26.7,27.1,89
2019-11-27 15:50:27.141,26.7,27.2,89
2019-11-27 15:50:29.413,26.7,27.2,89
2019-11-27 15:50:31.687,26.7,27.3,89
2019-11-27 15:50:33.959,26.7,27.3,89
2019-11-27 15:50:36.234,26.6,27.3,89
2019-11-27 15:50:38.503,26.6,27.4,88
2019-11-27 15:50:40.775,26.6,27.4,90
2019-11-27 15:50:43.050,26.6,27.5,88
2019-11-27 15:50:45.323,26.6,27.6,89
2019-11-27 15:50:47.595,26.7,27.6,89
2019-11-27 15:50:49.868,26.6,27.6,89
2019-11-27 15:50:52.138,26.6,27.6,88
2019-11-27 15:50:54.411,26.7,27.7,89
2019-11-27 15:50:56.684,26.7,27.6,89
2019-11-27 15:50:58.957,26.7,27.6,89
2019-11-27 15:51:01.231,26.7,27.6,89
2019-11-27 15:51:03.500,26.6,27.6,89
2019-11-27 15:51:05.774,26.6,27.6,88
2019-11-27 15:51:08.048,26.6,27.6,89
2019-11-27 15:51:10.321,26.6,27.7,89
2019-11-27 15:51:12.594,26.6,27.9,88
2019-11-27 15:51:14.863,26.6,28.1,88
